city,timestamp,temperature,season
New York,2010-06-07,30.964300938516658,summer
New York,2010-06-08,28.437590333128632,summer
New York,2010-06-09,24.531642994102125,summer
New York,2010-06-10,24.67461465497417,summer
New York,2010-06-11,30.82739229894124,summer
New York,2010-06-12,22.583555657530308,summer
New York,2010-06-13,21.13788454512447,summer
New York,2010-06-14,25.883593383282378,summer
New York,2010-06-15,30.831769987302096,summer
New York,2010-06-16,24.96095705108564,summer
New York,2010-06-17,23.023244409027704,summer
New York,2010-06-18,27.58112253709449,summer
New York,2010-06-19,26.382594225674172,summer
New York,2010-06-20,29.01787593284459,summer
New York,2010-06-21,21.136140075629505,summer
New York,2010-06-22,25.929812938692542,summer
New York,2010-06-23,21.628222424618304,summer
New York,2010-06-24,29.913827872843886,summer
New York,2010-06-25,24.72270438427064,summer
New York,2010-06-26,20.208841869302823,summer
New York,2010-06-27,25.667628667790673,summer
New York,2010-06-28,28.86112962885852,summer
New York,2010-06-29,14.358223920226653,summer
New York,2010-06-30,16.92082092279209,summer
New York,2010-07-01,26.434994278099843,summer
New York,2010-07-02,27.74706449831404,summer
New York,2010-07-03,20.01713261249825,summer
New York,2010-07-04,27.054084438359858,summer
New York,2010-07-05,22.351234627217114,summer
New York,2010-07-06,20.720268029208576,summer
New York,2010-07-07,20.832576400997166,summer
New York,2010-07-08,18.279584350254325,summer
New York,2010-07-09,30.4516761725567,summer
New York,2010-07-10,21.42030134678486,summer
New York,2010-07-11,31.744451084620977,summer
New York,2010-07-12,20.284278997739598,summer
New York,2010-07-13,20.36396593487963,summer
New York,2010-07-14,19.636171392890898,summer
New York,2010-07-15,27.279982308436843,summer
New York,2010-07-16,32.82038262195007,summer
New York,2010-07-17,31.065694952209004,summer
New York,2010-07-18,20.503978839096877,summer
New York,2010-07-19,28.392229044632412,summer
New York,2010-07-20,35.80808083946351,summer
New York,2010-07-21,32.4092028764169,summer
New York,2010-07-22,27.935311467620316,summer
New York,2010-07-23,26.60302541662541,summer
New York,2010-07-24,27.53056821042498,summer
New York,2010-07-25,23.636696752339482,summer
New York,2010-07-26,27.588819802572242,summer
New York,2010-07-27,19.978968470701595,summer
New York,2010-07-28,20.93417327485738,summer
New York,2010-07-29,24.744334819043587,summer
New York,2010-07-30,27.208620399701925,summer
New York,2010-07-31,28.65554376005022,summer
New York,2010-08-01,27.113620252047028,summer
New York,2010-08-02,30.13067141917523,summer
New York,2010-08-03,27.09703310620787,summer
New York,2010-08-04,29.826274852502213,summer
New York,2010-08-05,29.130988451962683,summer
New York,2010-08-06,21.009755391115704,summer
New York,2010-08-07,29.76523231889782,summer
New York,2010-08-08,29.66619857509656,summer
New York,2010-08-09,15.964483300479651,summer
New York,2010-08-10,23.662061672484313,summer
New York,2010-08-11,26.422259078775316,summer
New York,2010-08-12,19.01419150040628,summer
New York,2010-08-13,26.528815808315844,summer
New York,2010-08-14,26.74380579944304,summer
New York,2010-08-15,25.34375220839526,summer
New York,2010-08-16,33.265317227575615,summer
New York,2010-08-17,19.243258254259203,summer
New York,2010-08-18,34.80830294847212,summer
New York,2010-08-19,24.641496462426502,summer
New York,2010-08-20,22.641322304371396,summer
New York,2010-08-21,31.26167012596463,summer
New York,2010-08-22,35.128011096749994,summer
New York,2010-08-23,25.99152981314201,summer
New York,2010-08-24,27.751599717573203,summer
New York,2010-08-25,17.003253277810856,summer
New York,2010-08-26,22.73603703623716,summer
New York,2010-08-27,19.445555514604663,summer
New York,2010-08-28,20.946947314700434,summer
New York,2010-08-29,25.287291244850163,summer
New York,2010-08-30,19.936098457878494,summer
New York,2010-08-31,24.65456026729569,summer
New York,2010-09-01,7.3037688604473185,autumn
New York,2010-09-02,11.860415917378726,autumn
New York,2010-09-03,18.7708705274821,autumn
New York,2010-09-04,19.65980590191494,autumn
New York,2010-09-05,13.20359114562511,autumn
New York,2010-09-06,0.34242688924517095,autumn
New York,2010-09-07,26.351943931607327,autumn
New York,2010-09-08,14.797072024731708,autumn
New York,2010-09-09,8.943365237313547,autumn
New York,2010-09-10,13.998162095989711,autumn
New York,2010-09-11,17.301152853716076,autumn
New York,2010-09-12,4.293899289868497,autumn
New York,2010-09-13,17.069384486988973,autumn
New York,2010-09-14,9.727924092069838,autumn
New York,2010-09-15,17.22859458213193,autumn
New York,2010-09-16,15.389576665113143,autumn
New York,2010-09-17,18.29875172620828,autumn
New York,2010-09-18,15.609275886099363,autumn
New York,2010-09-19,26.696230912088573,autumn
New York,2010-09-20,14.234721817485983,autumn
New York,2010-09-21,14.544032836505934,autumn
New York,2010-09-22,16.77334408312817,autumn
New York,2010-09-23,13.949431794181255,autumn
New York,2010-09-24,11.851331130090703,autumn
New York,2010-09-25,12.027151047944,autumn
New York,2010-09-26,16.671231591910676,autumn
New York,2010-09-27,14.948719688744303,autumn
New York,2010-09-28,15.216897128006043,autumn
New York,2010-09-29,10.545694903140317,autumn
New York,2010-09-30,12.831431683752514,autumn
New York,2010-10-01,20.405015908337575,autumn
New York,2010-10-02,20.074714653803262,autumn
New York,2010-10-03,21.55812199626048,autumn
New York,2010-10-04,7.768978973111967,autumn
New York,2010-10-05,13.76337667773119,autumn
New York,2010-10-06,21.85644112657546,autumn
New York,2010-10-07,16.96348194262463,autumn
New York,2010-10-08,9.85518744575566,autumn
New York,2010-10-09,16.85016292421349,autumn
New York,2010-10-10,11.400351989576997,autumn
New York,2010-10-11,14.679372659784867,autumn
New York,2010-10-12,11.82256835602681,autumn
New York,2010-10-13,17.01897592220065,autumn
New York,2010-10-14,6.212482750819438,autumn
New York,2010-10-15,8.016946812508694,autumn
New York,2010-10-16,17.3333636047195,autumn
New York,2010-10-17,17.21559482155901,autumn
New York,2010-10-18,13.06619607908137,autumn
New York,2010-10-19,16.553709362802085,autumn
New York,2010-10-20,14.65946971860722,autumn
New York,2010-10-21,11.191145525527352,autumn
New York,2010-10-22,6.933591424080618,autumn
New York,2010-10-23,14.72909355865751,autumn
New York,2010-10-24,11.781840331427494,autumn
New York,2010-10-25,5.0500880378882425,autumn
New York,2010-10-26,21.570914808302277,autumn
New York,2010-10-27,16.401061526906187,autumn
New York,2010-10-28,12.43554320063114,autumn
New York,2010-10-29,5.299720749262714,autumn
New York,2010-10-30,12.575031800690194,autumn
New York,2010-10-31,15.07256722238445,autumn
New York,2010-11-01,19.12267345792347,autumn
New York,2010-11-02,23.00203043535638,autumn
New York,2010-11-03,14.05498350222747,autumn
New York,2010-11-04,22.287216874658004,autumn
New York,2010-11-05,9.54435161647579,autumn
New York,2010-11-06,12.572282651440927,autumn
New York,2010-11-07,14.875193715512404,autumn
New York,2010-11-08,15.01021748134361,autumn
New York,2010-11-09,19.199410544560653,autumn
New York,2010-11-10,19.566397599155334,autumn
New York,2010-11-11,21.306872223098758,autumn
New York,2010-11-12,14.623115994276239,autumn
New York,2010-11-13,11.490591380315916,autumn
New York,2010-11-14,26.269332630082673,autumn
New York,2010-11-15,15.58652481903792,autumn
New York,2010-11-16,16.246923798811405,autumn
New York,2010-11-17,19.829838431686795,autumn
New York,2010-11-18,13.267490221629794,autumn
New York,2010-11-19,13.802811467991079,autumn
New York,2010-11-20,22.166827044759582,autumn
New York,2010-11-21,14.448210968132576,autumn
New York,2010-11-22,17.35944010314108,autumn
New York,2010-11-23,18.856857483076197,autumn
New York,2010-11-24,15.42511927490703,autumn
New York,2010-11-25,29.010993130765982,autumn
New York,2010-11-26,16.636209236096,autumn
New York,2010-11-27,8.91181530064094,autumn
New York,2010-11-28,12.194208833498168,autumn
New York,2010-11-29,17.36479326650211,autumn
New York,2010-11-30,16.749750300118215,autumn
New York,2010-12-01,-7.278823188000936,winter
New York,2010-12-02,-4.342570805691002,winter
New York,2010-12-03,3.264380470530414,winter
New York,2010-12-04,5.758520222964468,winter
New York,2010-12-05,-1.7751578090828053,winter
New York,2010-12-06,0.6319128310299995,winter
New York,2010-12-07,1.6057504243206753,winter
New York,2010-12-08,-0.9214042203348445,winter
New York,2010-12-09,-0.835430022579803,winter
New York,2010-12-10,1.1061599900079495,winter
New York,2010-12-11,5.833288037568126,winter
New York,2010-12-12,-10.085968940722088,winter
New York,2010-12-13,4.372835048113795,winter
New York,2010-12-14,-5.078783297948048,winter
New York,2010-12-15,-3.3208006028825476,winter
New York,2010-12-16,-0.8396137292127236,winter
New York,2010-12-17,-1.3523801703379958,winter
New York,2010-12-18,-6.671618434548589,winter
New York,2010-12-19,4.675284583828456,winter
New York,2010-12-20,-9.472568001895054,winter
New York,2010-12-21,-6.4800393636144635,winter
New York,2010-12-22,1.7456913886506404,winter
New York,2010-12-23,2.0764549547330997,winter
New York,2010-12-24,3.6465293492850264,winter
New York,2010-12-25,-6.320130083447283,winter
New York,2010-12-26,2.7674904889221983,winter
New York,2010-12-27,6.173248571903488,winter
New York,2010-12-28,-8.892946589703039,winter
New York,2010-12-29,5.1517685976686725,winter
New York,2010-12-30,12.310580605354343,winter
New York,2010-12-31,-5.850095816725948,winter
New York,2011-01-01,12.182170439980931,winter
New York,2011-01-02,5.175717819571034,winter
New York,2011-01-03,3.7656176953180793,winter
New York,2011-01-04,10.46865209550133,winter
New York,2011-01-05,5.375588130740211,winter
New York,2011-01-06,-5.325645574396999,winter
New York,2011-01-07,-0.6697657328482481,winter
New York,2011-01-08,1.3693915691733893,winter
New York,2011-01-09,6.544762656890901,winter
New York,2011-01-10,9.204466847673332,winter
New York,2011-01-11,-3.8030883695356943,winter
New York,2011-01-12,3.318232045355524,winter
New York,2011-01-13,-7.089597809840572,winter
New York,2011-01-14,5.7926987403781425,winter
New York,2011-01-15,6.237574430770543,winter
New York,2011-01-16,-1.8871280527442116,winter
New York,2011-01-17,5.536377281007132,winter
New York,2011-01-18,0.5075532679191955,winter
New York,2011-01-19,6.917175408192539,winter
New York,2011-01-20,0.5837822610670627,winter
New York,2011-01-21,-1.6229727936033898,winter
New York,2011-01-22,-1.42394120219378,winter
New York,2011-01-23,7.542286168374229,winter
New York,2011-01-24,-0.3399349693425756,winter
New York,2011-01-25,4.934644589054375,winter
New York,2011-01-26,-2.9198745723398014,winter
New York,2011-01-27,-6.141984624650898,winter
New York,2011-01-28,-1.766072170881179,winter
New York,2011-01-29,-1.2962826270675818,winter
New York,2011-01-30,-3.259727574015084,winter
New York,2011-01-31,0.8450109542831873,winter
New York,2011-02-01,-5.458072138528529,winter
New York,2011-02-02,0.9877683114773199,winter
New York,2011-02-03,-0.9650317847646004,winter
New York,2011-02-04,-2.514371723964715,winter
New York,2011-02-05,-6.9490326431036475,winter
New York,2011-02-06,-3.0543257771833714,winter
New York,2011-02-07,-0.11057043925882913,winter
New York,2011-02-08,-3.1778997629854655,winter
New York,2011-02-09,-3.376414178994665,winter
New York,2011-02-10,2.3907529346374963,winter
New York,2011-02-11,8.157993370904954,winter
New York,2011-02-12,3.2100892736738023,winter
New York,2011-02-13,5.132471121627789,winter
New York,2011-02-14,8.374098833336767,winter
New York,2011-02-15,0.31658111145974366,winter
New York,2011-02-16,5.232814430578766,winter
New York,2011-02-17,6.696034932440983,winter
New York,2011-02-18,-2.9006098086519416,winter
New York,2011-02-19,7.2109076286517935,winter
New York,2011-02-20,3.733404418411422,winter
New York,2011-02-21,-4.269941545778262,winter
New York,2011-02-22,10.347235950355609,winter
New York,2011-02-23,3.847909721968588,winter
New York,2011-02-24,5.393395026191269,winter
New York,2011-02-25,-1.4648584879615627,winter
New York,2011-02-26,-2.565192364237436,winter
New York,2011-02-27,8.67422283805435,winter
New York,2011-02-28,-6.341013973379754,winter
New York,2011-03-01,19.26613934767305,spring
New York,2011-03-02,6.5920076365193,spring
New York,2011-03-03,7.799444552313758,spring
New York,2011-03-04,11.535782942966017,spring
New York,2011-03-05,2.674836477996241,spring
New York,2011-03-06,13.967362508390988,spring
New York,2011-03-07,8.317273291989666,spring
New York,2011-03-08,13.607355475783041,spring
New York,2011-03-09,15.764459458598129,spring
New York,2011-03-10,15.929678754718967,spring
New York,2011-03-11,8.378871184868272,spring
New York,2011-03-12,5.646655855492645,spring
New York,2011-03-13,16.129855004974605,spring
New York,2011-03-14,12.027362976094997,spring
New York,2011-03-15,12.596940004598332,spring
New York,2011-03-16,20.386572112484785,spring
New York,2011-03-17,2.997093196115186,spring
New York,2011-03-18,5.966802893269064,spring
New York,2011-03-19,7.664042936705868,spring
New York,2011-03-20,4.091040004419143,spring
New York,2011-03-21,5.759660106704621,spring
New York,2011-03-22,12.737517047168522,spring
New York,2011-03-23,8.020590714439216,spring
New York,2011-03-24,15.358555774152656,spring
New York,2011-03-25,8.67108198365451,spring
New York,2011-03-26,2.4611611719199846,spring
New York,2011-03-27,11.960233841840381,spring
New York,2011-03-28,9.07252010641276,spring
New York,2011-03-29,3.7948053686476113,spring
New York,2011-03-30,6.552979416120425,spring
New York,2011-03-31,12.950048452815818,spring
New York,2011-04-01,15.180640524767902,spring
New York,2011-04-02,9.71139914366852,spring
New York,2011-04-03,9.738614819532488,spring
New York,2011-04-04,7.476190560889721,spring
New York,2011-04-05,12.30411377471684,spring
New York,2011-04-06,5.804997211110336,spring
New York,2011-04-07,15.040185783580009,spring
New York,2011-04-08,11.385708796321579,spring
New York,2011-04-09,10.024643266418337,spring
New York,2011-04-10,15.851617665502317,spring
New York,2011-04-11,6.071323059592558,spring
New York,2011-04-12,14.3855342875031,spring
New York,2011-04-13,7.574053965348335,spring
New York,2011-04-14,7.7327313365932255,spring
New York,2011-04-15,7.63451562063871,spring
New York,2011-04-16,11.054622850674834,spring
New York,2011-04-17,15.80434936443085,spring
New York,2011-04-18,17.628126991910655,spring
New York,2011-04-19,5.013466829492867,spring
New York,2011-04-20,3.6719123025102496,spring
New York,2011-04-21,14.240771750246115,spring
New York,2011-04-22,12.911559767293246,spring
New York,2011-04-23,7.98205732703568,spring
New York,2011-04-24,8.401496794576406,spring
New York,2011-04-25,14.947428744644528,spring
New York,2011-04-26,9.686777317465403,spring
New York,2011-04-27,16.706777519440642,spring
New York,2011-04-28,16.30749397135875,spring
New York,2011-04-29,4.988813082272614,spring
New York,2011-04-30,11.990760306600407,spring
New York,2011-05-01,6.821591529115844,spring
New York,2011-05-02,4.3975519529462614,spring
New York,2011-05-03,8.872294520550117,spring
New York,2011-05-04,7.296622249102482,spring
New York,2011-05-05,7.715694043591404,spring
New York,2011-05-06,5.107662226593288,spring
New York,2011-05-07,7.012599737108135,spring
New York,2011-05-08,8.445874054965875,spring
New York,2011-05-09,12.01404412631109,spring
New York,2011-05-10,8.886008465329573,spring
New York,2011-05-11,11.718811670087035,spring
New York,2011-05-12,10.560582605863402,spring
New York,2011-05-13,-1.5890512855973138,spring
New York,2011-05-14,10.017972730772513,spring
New York,2011-05-15,6.434766898893494,spring
New York,2011-05-16,8.45461235808592,spring
New York,2011-05-17,4.440734369596515,spring
New York,2011-05-18,15.490381701781418,spring
New York,2011-05-19,6.878960907363521,spring
New York,2011-05-20,10.685926775546278,spring
New York,2011-05-21,13.990511154665496,spring
New York,2011-05-22,7.642887825615081,spring
New York,2011-05-23,15.410005623900545,spring
New York,2011-05-24,11.65469159650422,spring
New York,2011-05-25,10.659660971401655,spring
New York,2011-05-26,11.155455987531164,spring
New York,2011-05-27,8.672617228612214,spring
New York,2011-05-28,9.550064872762224,spring
New York,2011-05-29,13.419967080985574,spring
New York,2011-05-30,4.526958396438131,spring
New York,2011-05-31,8.672400798179325,spring
New York,2011-06-01,28.974689582322412,summer
New York,2011-06-02,16.91206753654655,summer
New York,2011-06-03,27.788969854787037,summer
New York,2011-06-04,31.369724412646743,summer
New York,2011-06-05,23.90260565827046,summer
New York,2011-06-06,16.14827435224016,summer
New York,2011-06-07,19.802475280436997,summer
New York,2011-06-08,19.464585472387956,summer
New York,2011-06-09,21.710683233642627,summer
New York,2011-06-10,18.491449364824227,summer
New York,2011-06-11,27.723265556263605,summer
New York,2011-06-12,32.40843089040804,summer
New York,2011-06-13,25.129790266801685,summer
New York,2011-06-14,26.044981594096452,summer
New York,2011-06-15,30.558288535637754,summer
New York,2011-06-16,32.21347048451305,summer
New York,2011-06-17,31.596564441584903,summer
New York,2011-06-18,21.374962380763122,summer
New York,2011-06-19,20.563266722735335,summer
New York,2011-06-20,21.036506285981332,summer
New York,2011-06-21,26.27634945157797,summer
New York,2011-06-22,20.832152185014895,summer
New York,2011-06-23,28.741263564802424,summer
New York,2011-06-24,27.21105253208524,summer
New York,2011-06-25,20.64324511852874,summer
New York,2011-06-26,23.744309042107698,summer
New York,2011-06-27,21.85108305684943,summer
New York,2011-06-28,29.526913605371476,summer
New York,2011-06-29,27.012592114249735,summer
New York,2011-06-30,25.648421374269184,summer
New York,2011-07-01,21.834944458013826,summer
New York,2011-07-02,28.34878460301849,summer
New York,2011-07-03,30.09707855235224,summer
New York,2011-07-04,30.73212892300855,summer
New York,2011-07-05,31.12821046462524,summer
New York,2011-07-06,29.765296812581575,summer
New York,2011-07-07,29.695862844694652,summer
New York,2011-07-08,26.13033112065915,summer
New York,2011-07-09,7.936313422810384,summer
New York,2011-07-10,24.769854245045412,summer
New York,2011-07-11,27.215378527278652,summer
New York,2011-07-12,23.429442820816956,summer
New York,2011-07-13,15.547035342877537,summer
New York,2011-07-14,11.913176840402908,summer
New York,2011-07-15,16.78710169163354,summer
New York,2011-07-16,29.626989380251846,summer
New York,2011-07-17,23.82724076251637,summer
New York,2011-07-18,28.012723881487876,summer
New York,2011-07-19,19.177128539558748,summer
New York,2011-07-20,26.278277543271116,summer
New York,2011-07-21,32.82249355331125,summer
New York,2011-07-22,26.624433985772036,summer
New York,2011-07-23,31.14159865349244,summer
New York,2011-07-24,29.42673517359168,summer
New York,2011-07-25,19.690940960754247,summer
New York,2011-07-26,20.549746000471785,summer
New York,2011-07-27,28.98272101511999,summer
New York,2011-07-28,35.277416858893055,summer
New York,2011-07-29,27.33108272346598,summer
New York,2011-07-30,24.777981544681406,summer
New York,2011-07-31,17.388187875920515,summer
New York,2011-08-01,30.08041232932396,summer
New York,2011-08-02,21.378590548021663,summer
New York,2011-08-03,23.92653693259196,summer
New York,2011-08-04,26.951002989086458,summer
New York,2011-08-05,31.293330861561365,summer
New York,2011-08-06,27.51481435081448,summer
New York,2011-08-07,31.476503056223724,summer
New York,2011-08-08,19.367043962249667,summer
New York,2011-08-09,29.130857066181534,summer
New York,2011-08-10,31.98829795239241,summer
New York,2011-08-11,17.359178241228687,summer
New York,2011-08-12,27.81467391204599,summer
New York,2011-08-13,29.472370421090496,summer
New York,2011-08-14,23.17898653262274,summer
New York,2011-08-15,29.942386979815772,summer
New York,2011-08-16,31.723984273961108,summer
New York,2011-08-17,21.265716663298647,summer
New York,2011-08-18,24.23479225395184,summer
New York,2011-08-19,27.22752396152186,summer
New York,2011-08-20,26.703229669614267,summer
New York,2011-08-21,34.395395137435784,summer
New York,2011-08-22,26.359928402677436,summer
New York,2011-08-23,33.57578639466643,summer
New York,2011-08-24,25.894306718363413,summer
New York,2011-08-25,20.991793365753857,summer
New York,2011-08-26,21.38506754340314,summer
New York,2011-08-27,25.286453002108125,summer
New York,2011-08-28,25.334159709081177,summer
New York,2011-08-29,25.52904816879259,summer
New York,2011-08-30,21.77187454874117,summer
New York,2011-08-31,27.013841251812867,summer
New York,2011-09-01,9.577765512138638,autumn
New York,2011-09-02,4.582498746405468,autumn
New York,2011-09-03,10.137458929741584,autumn
New York,2011-09-04,11.570589796594183,autumn
New York,2011-09-05,15.81293922731449,autumn
New York,2011-09-06,20.945837410908787,autumn
New York,2011-09-07,16.566676527941652,autumn
New York,2011-09-08,18.408179290535863,autumn
New York,2011-09-09,12.25661740565369,autumn
New York,2011-09-10,19.731770169752743,autumn
New York,2011-09-11,15.23173050274856,autumn
New York,2011-09-12,8.189670522681311,autumn
New York,2011-09-13,15.568250776157234,autumn
New York,2011-09-14,14.889845506945468,autumn
New York,2011-09-15,22.697821419996423,autumn
New York,2011-09-16,7.685475594070188,autumn
New York,2011-09-17,17.014205701553106,autumn
New York,2011-09-18,12.82604518309288,autumn
New York,2011-09-19,18.945845966347537,autumn
New York,2011-09-20,15.891264364443762,autumn
New York,2011-09-21,15.79357727873842,autumn
New York,2011-09-22,15.238295738666427,autumn
New York,2011-09-23,8.089186354107442,autumn
New York,2011-09-24,9.398402062774963,autumn
New York,2011-09-25,23.114962601205104,autumn
New York,2011-09-26,7.4767826615433535,autumn
New York,2011-09-27,14.496770203669666,autumn
New York,2011-09-28,16.58506094990117,autumn
New York,2011-09-29,15.980215599209885,autumn
New York,2011-09-30,13.147558399412056,autumn
New York,2011-10-01,12.79803122552035,autumn
New York,2011-10-02,21.351400350126113,autumn
New York,2011-10-03,17.28281283868362,autumn
New York,2011-10-04,17.781639886359347,autumn
New York,2011-10-05,18.14339059477639,autumn
New York,2011-10-06,24.20320808451892,autumn
New York,2011-10-07,11.240454133789715,autumn
New York,2011-10-08,14.457391566781995,autumn
New York,2011-10-09,22.966468506621705,autumn
New York,2011-10-10,12.0771955205488,autumn
New York,2011-10-11,17.224210292506676,autumn
New York,2011-10-12,10.596391682045995,autumn
New York,2011-10-13,15.952425405174136,autumn
